TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AI,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,1191.160839,26.427335,35.187702,36.158130,5.337511,5.594734,12.955624,12.762907,22.462831,28.001516,26.419140,35.183485,36.154711,0.233065,19234.77,2.78,116639803871799,20576377698,53717255014605,7747640146,6b42d0e3a0765efa339b0279d99c8369,
AI,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,85,178611.676324,43.922323,45.867995,46.801746,33.518964,29.036341,99.868891,99.818005,51.265809,43.429008,43.922309,45.867960,46.801712,0.178546,232505.69,10.17,1330812454881440,55525994450,649297273438730,28411018096,b2626655c21defec73ced02be5cf14a6,
AI,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,97633.630370,38.890236,43.145215,44.052570,27.752075,23.482016,99.596962,97.744203,43.721511,39.862339,38.890216,43.145119,44.052506,0.181319,290950.84,7.41,1673535609387729,43017058651,812526818598038,20669236838,cc806cf082c3274873ececadbfc8eccd,
AI,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,49497.046953,34.271053,40.831481,41.485660,21.787573,18.193240,91.432301,89.375395,36.079388,36.373749,34.271025,40.831342,41.485504,0.196089,557440.81,6.32,3234761149437100,37904849103,1880211749804109,22500572637,8a0788324eab21fdebbfcc1fa36ea0ae,
AI,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,22825.222777,30.088530,38.087055,38.483517,15.898976,13.391353,73.710517,71.717668,29.324800,32.779710,30.088502,38.086717,38.483144,0.188933,351355.39,4.74,1980371577073745,29461037144,981219184403557,13240415174,2f44fbfd476f553dbd5cba7ef1652e4a,
AI,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,9007.536464,26.330076,35.122423,34.988627,10.745846,9.363190,45.965341,44.459860,23.775274,29.358241,26.330022,35.121716,34.987987,0.150323,152438.45,4.12,874653990030388,23650684861,425711927083016,11551668364,7986de6a3cb6b8692c69d6e14896575f,
AI,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,2936.087912,23.129101,31.728525,31.580796,6.677440,6.201884,17.406720,16.791778,19.436803,26.179955,23.128993,31.727368,31.579450,0.181902,63371.02,3.78,311027746259339,21344685488,164878792727950,10668038891,4d497bcfe6a15732b18b275b00a39fb5,
AI,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,85,201916.253333,42.298601,42.567483,43.114571,29.651162,25.163707,99.875363,99.823880,49.117437,39.794728,42.298420,42.567356,43.114412,0.000250,316826.03,14.76,1497041681591295,60977010376,822502149451923,39006583331,659e794f5068f0bf738a925f0f142df5,
AI,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,110,101958.640000,37.489776,39.250799,39.949711,23.962284,20.079344,99.785674,99.638397,42.135886,36.373766,37.489125,39.250594,39.949552,0.001070,275393.20,9.01,1586590594921672,50055971454,769078972429072,25196172955,c89008ec34b3d49211d483b0a1d3d1ee,
AI,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,135,48761.533333,33.281035,36.622626,37.199146,19.094339,15.996654,93.690239,91.411053,35.554813,33.451151,33.280072,36.622446,37.198942,0.002876,703698.17,8.45,3194438390587020,40585640914,1817188217656845,22864347492,892482321f33530c0d7b6ce668fd04fc,
